0.1,"[ 13.  11.  98.  40.  10.  10.  80.  93.  41. 141.  46.  38.  39.  87.
 200.  88.  30.  33.  23.  29.  27.  67.  17.  29.  54. 131. 136.  95.
 196. 183.  87.  10.   9.   8.   9.  10.   8.  12.   9.  12.  14.  11.
  11.  14.  13.  16.  13.  14.  16.  25.  16.  26.  24.  23.  34.  32.
  39.  41.  68. 103.  48.  64.  66.  51. 106. 185.  60.  87.  66.  37.
  36.  40.  44.  76.  62.  65.  58.  62.  69.  89.  69.  65.  87.  78.
  66.  62.  69.  51.  34.  66.  52.  65.  52.  72. 110.  64.  54.  39.
  75.  44. 106.  58. 182.  64.  53.  69.  30.  40.  40.  35.  26. 125.
  61. 115.  60. 137.  63.  69.  69.  84. 154. 147.  72.  54.  57.  84.
  61.  51.  67.  60.  82.  41.  49.  35.  33.  50.  37.  32.  26.  28.
  44.  24.  22.  17.  17.  19.  16.  19.  19.  25.  18.  14.  19.  16.
  15.  22.  13.  17.  18.  17.  22.  23.  15.  20.  16.  21.  15.  23.
  21.  16.  16.  15.  18.  17.  11.  12.  14.  11.  19.  15.  18.  12.
  14.  15.  17.  13.  17.  17.  14.  13.  16.  18.  23.  22.  17.  26.
  22.  27.  20.  16.]"
0.1,"[ 76.   9.  95.  39.  76. 140. 148.  70. 135. 200.  72.  69. 127. 126.
  73.  70.  49.  61.  48.  81.  93.  56. 105.  64.  68.  61.  98.  30.
   9.   9.  10.  12.  12.  12.  11.  10.   9.  12.  11.  11.  11.  10.
  12.   9.  13.  10.   9.  10.   9.  13.  13.  12.  18.  12.  16.  19.
  21.  19.  22.  21.  18.  25.  18.  15.  24.  45.  39.  41.  89.  86.
  74.  93. 122.  81.  71.  41. 129.  68. 104.  55.  41.  40.  52.  53.
  44.  54.  43.  54.  68.  71. 164. 182.  52.  46.  78.  82.  89.  67.
  18.  20.  16.  20.  20.  20.  20.  24.  32.  29.  24.  22.  20.  30.
  28.  18.  30.  35.  19.  33.  37.  34.  23.  43.  20.  22.  27.  53.
  34.  33.  60.  33.  43.  48. 200.  49.  44.  71.  52.  61.  40.  73.
  55.  47.  33.  34.  28.  23.  33.  33.  29.  27.  51.  51.  46.  24.
  76.  48.  44.  31.  35.  32.  55.  54.  69.  77.  89. 200.  59.  39.
  53.  51.  58.  45.  54.  46.  45.  44.  82.  49.  47. 200.  56.  24.
  15.  30.  21.  22.  19.  15.  17.  15.  20.  15.  26.  30.  29.  26.
  32.  28.  40.  45.]"
0.1,"[ 39.  39.  34.  27.  12.  14.  10.  14.  10.   9.   9.   9.   9.   9.
   9.  10.   9.   9.  10.  10.   9.   9.  10.  10.  19.  42. 102.  10.
   9.   8.  10.   9.  10.   9.  11.  10.   9.  10.  10.   9.  10.  11.
  10.  10.  11.  20. 150.  27.  43.  33.  74.  92.  65.  72. 111.  63.
  74.  98. 168. 114.  18.  16.  14.  18.  16.  15.  12.  13.   9.  10.
  11.  10.  11.   9.   9.   9.  11.  13.   9.  10.  13.  11.  13.  11.
  13.  14.  17.  19.  20.  46.  14.  40.  42.  16.  40. 200.  21.  51.
  50.  50. 200. 200. 200.  58.  43.  56.  89.  62.  39.  37.  32.  69.
  39.  43.  27.  29.  32.  17.  17.  20.  14.  21.  16.  10.  16.  18.
  13.  13.  19.  20.  19.  26.  21.  41.  64. 105. 200.  93. 132. 200.
 173. 150. 171.  98.  70.  40.  36.  56.  26.  17.  20.  17.  16.  29.
  22.  24.  29.  19.  21.  35.  32.  33.  35.  26.  69.  54.  88.  63.
  34.  26.  24.  27.  17.  14.  12.  15.  12.  14.  13.  11.  15.  15.
  15.  15.  11.  15.  11.  14.  13.  14.  16.  14.  13.  18.  15.  18.
  26.  16.  19.  26.]"
0.1,"[ 71.  40. 137.  30.  39.  39.  74.  29.  41.  65.  52.  76.  63.  40.
  40.  46.  59. 107.  89.  76.  81. 130.  24.  17.  12.  11.  11.  13.
  18.  25.  14.  27.  24.  21.  19.  31.  24. 200.  49.  62. 140.  56.
 170.  81.  21.  38.  65.  31. 120.  61.  50.  79.  18.  45.  17.  19.
  19.  46.  18.  11.  38.  21.  19.  19.  46.  33.  52.  54.  61.  54.
  66.  66.  71.  63. 171. 200. 200.  15.  17.  25.  20.  26.  25.  32.
  24.  33.  38. 200. 200. 200. 114. 200.  87.  94. 114.  89. 100. 135.
 200. 121. 200.  18.  21.  18.  20.  20.  15.  20.  19.  14.  18.  22.
  15.  16.  17.  16.  16.  17.  19.  17.  17.  16.  20.  15.  14.  15.
  16.  23.  18.  48.  16.  41.  15.  38.  18.  39.  12.  39.  40.  40.
  17.  18.  15.  39.  20.  40.  43.  18.  44.  52.  54.  46.  53.  54.
  52.  91. 106.  53. 148. 200. 155. 157.  63.  58.  51.  93.  56. 163.
 200. 200. 200. 200. 200. 200.  83. 127. 173. 164. 200. 180.  68.  45.
  17.  14.  10.  10.   9.  10.  10.   9.  11.  13.   9.  11.  11.  12.
   8.  11.   9.  12.]"
0.1,"[106.  95.  40.  62.  48.  67.  10.   9.   9.  10.  12.  13.  27.  52.
  75.  23.  81.  92.  33.  74. 200.  44.  68.  90. 100. 200.  63.  20.
  12.   9.  16.  12.  13.  20.  24.  19.  19.  31.  61. 133.  92. 105.
 134.  66. 112.  81. 188. 163.  89.  38.  65.  61. 102.  98.  33.  29.
  33.  39.  37.  37.  31.  38.  31.  34.  34.  31.  36.  37.  36.  34.
  36.  39.  30.  39.  33.  39.  33.  32.  37.  38.  32.  31.  25.  34.
  34.  25.  24.  24.  28.  26.  24.  28.  26.  22.  25.  26.  26.  33.
  22.  22.  26.  24.  22.  20.  18.  22.  16.  16.  17.  21.  21.  20.
  19.  20.  21.  21.  22.  21.  26.  26.  30.  30.  29.  22.  20.  22.
  31.  22.  28.  30.  25.  35.  31.  32.  28.  46.  31.  57. 200.  25.
  22.  54.  50.  44.  51.  24.  43.  48.  56.  65.  58.  51.  63.  76.
  63.  65.  56.  57.  66.  65. 110.  79.  92. 117. 106. 172.  66. 175.
 124.  87. 101.  87.  94. 117.  93. 120.  54.  83.  78. 123. 107.  81.
 124.  61.  97.  82.  96.  37.  45.  51.  77.  34.  49.  34.  52.  35.
  88.  29.  34.  75.]"
0.1,"[ 98.  38.  92.  69. 135.  45.  51.  41.  73. 119.  69.  78.  47.  59.
  51.  53.  58.  88.  72.  76. 193. 169. 109.  61.  49.  51.  47.  36.
  71.  38.  55.  59.  47.  86.  45.  59.  69.  55.  64.  35.  51.  46.
  56.  27.  35.  19.  17.  15.  13.  10.  15.  12.  10.  11.  17.  13.
  12.  11.  11.  15.  17.  12.  14.  18.  16.  20.  16.  20.  16.  58.
  49.  97.  69.  47. 200.  60.  66. 111.  92.  95.  48.  70.  29.  28.
  17.  15.  12.  16.  14.  16.  14.  15.   9.  12.  15.  18.  25.  16.
  27.  16.  37.  16.  17.  30.  28.  37.  30.  62.  82.  60.  71.  38.
  37. 102.  52.  72. 164.  52.  71.  81.  55.  90.  82.  48. 180.  74.
  14.  46.  32.  26.  19.  24.  19.  11.  13.  10.  12.  11.  12.  11.
  12.  11.   9.   8.  13.  10.  10.  11.  13.  12.  15.  11.  17.  16.
  16.  12.  12.  18.  17.  14.  13.  12.  17.  16.  20.  14.  17.  18.
  18.  17.  27.  14.  21.  49.  40.  49. 146.  40.  40.  54.  92.  45.
  34.  34.  93.  59.  76.  43.  26.  45.  77.  55.  43.  54.  48.  37.
  53.  32.  40.  65.]"
0.1,"[ 90.  16.   9.   9.  11.   9.  11.   9.  10.  10.  10.  10.  10.   9.
  11.   9.   9.  11.   9.  11.   9.   9.   8.  10.   9.  10.   9.   9.
   8.  11.   9.  11.  15.  26.  71.  62.  24. 104.  46.  33. 149.  12.
  13.  10.  12.  12.  10.  13.   9.  10.   9.  12.  11.  11.  11.  10.
  11.  13.   9.  11.  11.  11.  10.  13.  11.  10.  10.  11.  13.  11.
  10.  12.  13.  10.  12.  12.  12.  13.  15.  11.  15.  12.  13.  11.
  13.  14.  13.  16.  14.  12.  13.  12.  14.  13.  12.  15.  15.  15.
  13.  15.  15.  13.  16.  14.  18.  15.  14.  17.  13.  16.  15.  14.
  18.  13.  15.  17.  18.  15.  16.  14.  15.  14.  16.  19.  14.  17.
  15.  17.  15.  20.  18.  18.  15.  19.  18.  17.  14.  15.  15.  15.
  19.  13.  13.  19.  16.  19.  18.  15.  16.  16.  18.  18.  21.  20.
  18.  19.  23.  20.  17.  22.  23.  25.  20.  20.  17.  20.  21.  17.
  25.  20.  21.  19.  19.  23.  20.  24.  21.  23.  20.  25.  20.  18.
  20.  20.  21.  19.  27.  16.  21.  22.  22.  23.  23.  24.  19.  24.
  29.  25.  20.  32.]"
0.1,"[ 11.  19.  24. 132.  58.  73.  14.  19.  25.  23.  30.  36.  46.  57.
 139.  73. 198. 141. 110. 115. 180. 137.  83. 200.  10.  10.  10.   9.
   9.  10.   9.  10.  10.   9.   9.   9.   9.   9.  10.   9.   8.   8.
   9.  11.  10.  10.  10.   9.   9.  11.  10.  10.  11.  10.   9.  11.
  10.  10.   9.   8.   9.  10.   8.  10.  10.  10.  10.   9.  11.   8.
  10.  11.  10.   8.   8.  10.  10.   9.   9.  11.  12.   8.  11.   8.
   9.   9.   9.   9.   9.   9.   9.  12.   9.  10.  12.  11.   9.   9.
  10.   9.  11.  12.  13.   9.  11.  12.  10.  10.   9.  13.  10.  13.
  10.  10.   9.  11.  13.  14.  15.  13.   9.  11.  12.  11.  13.  11.
  11.  15.  10.  11.  14.  10.  13.  12.  10.  11.  12.  16.  11.  12.
  13.  15.  10.  10.  13.  16.  10.  13.  13.  11.  17.  17.  11.  12.
  12.  17.  15.  18.  18.  19.  19.  14.  13.  14.  15.  20.  15.  19.
  19.  17.  20.  22.  19.  21.  18.  22.  25.  27.  19.  17.  18.  23.
  26.  28.  21.  22.  17.  22.  26.  23.  26.  22.  34.  35.  27.  56.
  16.  21.  22.  17.]"
0.01,"[ 22.  11.  15.  15.  79.  17.  37.  13.  59.  48.  89.  23.  34.  16.
  40.  58.  80.  79.  26. 162.  54.  54.  55.  93. 189.  44.  39.  30.
  21.  36.  39.  36.  37.  40.  34.  49.  44.  36.  53.  49.  60.  57.
  39.  42.  78.  53.  12.  14.  36.  18.  13.  11.  20.  21.  23.  21.
  45.  47.  22.  69.  71.  98. 200. 134. 200.  34. 189.  44. 200.  25.
  18.  22.  19.  15.  17.  13.  16.  16.  17.  13.  13.  15.  12.  15.
  11.  13.  14.  14.  15.  15.  13.  15.  12.  15.  13.  14.  13.  12.
  15.  16.  14.  14.  17.  13.  16.  13.  18.  19.  15.  15.  16.  17.
  13.  15.  15.  19.  20.  19.  20.  18.  19.  18.  16.  15.  18.  14.
  15.  19.  19.  19.  24.  19.  23.  19.  20.  20.  20.  17.  18.  55.
  52.  15.  16.  16.  49.  18.  27.  27.  46.  20.  17.  60.  58. 120.
  70. 200.  67.  50. 200. 200. 127. 200. 200. 200.  97. 200.  76. 200.
  86. 185. 140. 200. 117. 149.  75. 169. 200.  48.  56. 200.  81. 200.
 138. 147. 197. 200. 102. 200. 180. 200. 200. 153. 200. 200.  71.  81.
  57.  78.  36.  45.]"
0.01,"[ 25.  32.  47.  16.  42.  16.  92.  39.  15.  53. 123.  89.  50.  28.
  44.  36.  58. 104.  96.  64.  84. 100.  99.  98.  62.  26.  71.  55.
 134.  56.  76.  65.  70.  38.  29.  55. 105.  96.  87.  68.  29.  22.
  23.  21.  21.  51.  25.  54.  59. 200. 200. 200. 135.  95.  85.  78.
  70. 200.  30.  14.  12.  12.  16.  12.  13.  11.  12.  15.  19.  16.
  22.  20.  25.  26.  19.  35.  65. 135.  95.  87.  68.  67.  21.  13.
  24.  13.  14.  17.  14.  14.  17.  17.  19.  12.  20.  17.  17.  14.
  16.  24.  17.  19.  21.  15.  15.  15.  19.  22.  25.  26.  29.  26.
  41.  71.  85.  68.  73.  85.  65.  61.  76.  63.  75. 167.  83.  96.
 117.  73. 116.  60.  56.  40.  43.  31.  35.  39.  98. 148. 169. 172.
 107. 200. 154. 200. 117. 200. 100. 200. 200. 200.  83. 129. 200.  99.
 200. 114. 200. 200. 200. 105. 200.  76. 200.  50.  19.  81.  56.  50.
  84. 200.  52. 156. 200.  46.  35.  18.  38.  13.  42.  41.  22.  46.
  88. 139. 116. 200. 200. 200. 200. 200. 200. 200. 200. 200. 200. 189.
 200. 200. 200. 168.]"
0.01,"[ 17.  11. 104.  47. 123.  50.  26.  75.  22.  31.  25.  35.  32.  99.
  28.  80.  24.  68. 182. 172. 143.  29.  31.  42. 200.  94.  55.  59.
  91. 200.  37.  16.  13.   9.  10.  10.  12.  11.  10.  10.  13.  10.
  16.  13.  12.  18.  21.  39.  57. 200. 199. 107. 169. 134.  91.  98.
 138. 158.  76.  81.  75.  63.  57. 200. 200. 200. 199.  68. 117.  55.
 200. 200. 193.  88. 181. 200.  66.  49.  48.  18.  47.  18.  50.  57.
 200. 200. 119. 200. 177. 200. 108. 200. 200. 200. 134. 200. 143. 200.
  64.  22.  65.  52. 113.  65.  82.  78. 101. 127.  24.  17.  36.  41.
  49.  70. 200. 145. 200.  67.  63.  63.  69.  70.  66.  68.  72.  89.
  73.  71.  81.  93.  83. 191.  17.  17.  24.  25.  17.  29.  21.  20.
  23.  22.  27.  19.  27.  24.  17.  20.  24.  26.  27.  28.  31.  40.
  54. 188. 200.  37.  70.  52.  71.  53.  42.  52.  57.  49.  37.  35.
  30.  27.  44.  63.  42.  62.  48.  58.  55.  35.  39.  38.  40.  37.
  40.  32.  21.  23.  26.  31.  19.  26.  20.  21.  25.  27.  27.  23.
  23.  22.  30.  21.]"
0.01,"[ 15.  26. 117.  37.  53.  20.  22.  22.  37.  46.  47.  68.  34. 146.
  92.  21.  27. 118. 128. 121. 117.  51.  34.  61. 138.  63.  81. 134.
  19.  19.  10.  12.  15.  15.  14.  16.  12.  13.  13.  11.  12.  16.
  20.  18.  20.  22.  16.  52.  44. 106.  71.  52.  75.  42.  82. 129.
 165. 115.  84. 106.  60.  51.  47.  51.  59.  58.  91.  67.  71.  26.
 124.  38.  29.  30.  56.  29.  33.  59.  60.  89. 125.  49.  47.  33.
  45.  46.  69. 116.  99. 149.  99. 191.  49.  92. 183.  44.  38.  20.
  24.  22.  11.  13.  15.  12.  11.   9.  12.  11.  13.  11.  15.  11.
  14.  14.  11.  13.  18.  10.  17.  15.  17.  12.  15.  14.  21.  19.
  22.  31.  18.  17.  26.  31.  32.  81. 200. 103. 121. 100.  49.  35.
  67.  64.  99.  80. 124.  42. 163.  67.  54.  94.  56.  37.  55.  60.
  47.  35.  29.  29.  57.  25.  35.  26.  42.  39.  23.  34.  29.  32.
  13.  20.  20.  16.  25.  17.  20.  17.  16.  19.  21.  13.  18.  23.
  27.  26.  13.  15.  14.  22.  17.  29.  32.  31.  34.  39.  54. 106.
  76.  46. 200.  47.]"
0.01,"[ 17. 100.  38.  53.  20.  17.  28.  70.  24.  81.  34.  39. 108. 108.
  78.  34.  29.  21.  32.  31.  27.  28.  28.  83.  32. 102. 194. 110.
  64.  67. 127.  75. 150. 130.  46.  57.  79.  18.  18.  13.  14.  13.
  23.  10.  18.  14.  12.  12.  13.  13.  16.  15.  14.  21.  17.  23.
  30.  26.  44.  75.  82.  42.  44.  52.  37.  68.  49.  53. 151.  56.
  64.  73. 157. 143. 200.  49. 104. 120.  44.  31.  21.  22.  11.  12.
  12.  11.  10.  11.  16.  14.  10.  13.  16.  19.  16.  16.  15.  16.
  11.  11.  17.  18.  19.  26.  22.  17.  16.  27.  30.  41.  45.  86.
  78.  45. 179. 116. 135. 107.  43.  96.  80.  74.  96.  56.  78.  51.
  94.  63.  44. 147.  76. 135.  57.  24.  46.  43.  45.  42.  43.  45.
  65.  43.  50.  54.  78.  73.  79.  72.  89.  83.  67.  65.  48.  49.
  77.  46. 114. 118. 120.  67.  85.  79.  64.  77.  60.  54.  77. 118.
  58. 107.  70.  60. 102.  80.  88.  69.  53.  49.  53.  53.  43.  31.
  45.  27.  40.  21.  17.  21.  18.  24.  22.  16.  18.  16.  16.  15.
  18.  17.  15.  20.]"
0.01,"[ 28.  12.  42.  15.  27.  21.  55.  24.  91. 127.  41.  95.  47.  85.
  48.  76. 107. 110. 100. 140.  59.  87.  41.  65.  66.  48. 119.  48.
  51.  98.  76.  45. 150.  54.  41.  92.  55.  52.  85.  56.  67.  55.
  79. 200.  66. 106.  30.  28.  31.  24.  24.  21.  18.  17.  12.  18.
  12.  12.  13.  13.  15.  14.  14.  11.  12.  15.  12.  12.  14.  10.
  14.  14.  13.  15.  11.  16.  12.  15.  13.  17.  19.  14.  16.  15.
  15.  17.  21.  17.  19.  17.  18.  19.  21.  18.  19.  25.  16.  18.
  17.  28.  22.  20.  26.  38.  30.  32.  32.  30.  37.  32.  41.  34.
  47.  61.  48.  63.  76. 169. 200. 200.  96.  34.  32.  65. 200. 174.
 200. 181. 156. 120.  93.  48. 200.  40.  17.  17.  19.  16.  13.  22.
  13.  14.  10.  10.  15.  12.  14.  13.  15.  10.  12.  11.  14.  11.
  15.  16.  16.  18.  13.  16.  13.  13.  14.  23.  20.  21.  14.  24.
  22.  18.  24.  21.  32.  31.  89.  59. 129.  70. 129. 200. 142. 200.
 200. 200. 200. 200. 200. 123. 121. 116.  99.  46. 170.  63.  59.  48.
  22.  21.  26.  26.]"
0.01,"[ 17.  13.  16.  13.  52.  24.  64.  35. 120.  32.  24.  33.  28.  53.
  48.  63.  89. 166.  66.  44.  63.  20.  31.  63.  66.  47. 104.  32.
  19.  16.  19.  24.  18.  11.  11.  14.  10.  11.   9.  11.  10.  11.
  11.  10.  19.  10.  10.  13.  13.  16.  12.  15.  12.  23.  26.  37.
  97.  70.  93.  69.  62.  42. 168. 200. 143.  72. 157.  47.  54.  41.
  20.  22.  17.  13.  14.  10.  13.  11.  11.  13.  11.  12.  10.  11.
  13.  11.  12.  16.  26.  15.  21.  30.  23.  65.  79.  69.  51.  37.
  43.  31.  33.  36.  32.  32. 118. 169. 200. 200.  17.  20.  20.  17.
  16.  20.  18.  21.  19.  22.  19.  20.  20.  20.  17.  17.  20.  18.
  21.  19.  18.  18.  15.  22.  19.  22.  15.  24.  19.  21.  21.  21.
  26.  22.  20.  26.  18.  26.  21.  20.  25.  22.  20.  23.  21.  20.
  26.  20.  23.  20.  21.  21.  22.  18.  25.  29.  18.  28.  29.  65.
  24.  24.  27.  50.  25.  18.  61.  23.  22.  58.  55.  24.  23.  52.
  52.  57.  17.  64.  67.  57.  59. 147.  63. 200. 200. 200. 200. 159.
 144. 200. 138. 105.]"
0.01,"[ 38.  13.  24.  37.  11.  18.  87.  95.  50.  74. 142.  71. 103.  72.
  54.  76. 200.  84.  51.  25.  18.  15.  16.  13.  11.  16.  19.  13.
  12.  22.  24.  19.  19.  12.  16.  17.  20.  25.  31.  50.  73.  98.
  65.  74. 200.  48.  21.  16.  47.  20.  18.  17.  23.  20.  50.  51.
  18.  20.  47.  69.  65. 200. 107. 146. 114. 178. 154. 173.  94. 200.
  88.  88. 200. 200.  19.  16.  16.  17.  17.  28.  29.  45.  28.  32.
  67. 200.  95. 155. 106. 200. 179. 200. 188. 152. 167. 199. 200.  39.
 191. 142. 117. 114. 175. 200. 200.  99. 127. 132. 200. 153. 158. 200.
  24.  43.  22.  31.  26.  27.  25.  39.  28.  40.  34.  28.  42.  50.
  39.  69.  51.  31.  29.  45.  42.  31.  36.  44.  45.  46.  63.  40.
 200.  20.  37.  21.  33.  33.  25.  34.  44.  40.  45.  40.  42.  24.
  46.  29.  24.  27.  40.  29.  46.  58.  32.  80.  73. 188. 182. 134.
  97. 155. 147. 153.  98. 200.  60.  63.  75. 125. 200.  43.  64.  63.
  73.  50.  53.  77.  35.  67.  40.  49.  59.  89.  59.  45.  39.  62.
  60.  51.  28.  53.]"
0.01,"[ 11.  18.  12.  10.  20.  18.  24.  40.  65.  42.  33.  49. 154.  71.
  53.  48. 109. 183. 139.  78.  96. 105.  71.  88.  94.  80.  50.  70.
  37.  40.  24.  40.  33.  89.  21.  32.  26.  28.  37.  27.  29.  42.
  24.  52.  40. 132.  81. 152.  96.  82.  47.  75. 160.  69.  68.  88.
  74.  72. 200.  78.  45.  90.  75.  68.  59.  45.  52.  58.  39.  66.
  39.  56.  55.  36.  46.  59.  28.  38. 121.  49.  82.  59.  85.  62.
  40.  50. 102.  57.  72.  67.  92.  42.  66.  54.  77.  50.  40.  44.
  71.  26.  51.  32.  39. 104.  45.  76.  88. 116.  79. 100.  69.  71.
  62. 172. 102.  83.  62.  54.  66.  97.  98.  92.  56.  71.  99.  47.
 136.  56.  44.  39.  39.  43.  36.  23.  34.  50.  17.  25.  19.  27.
  16.  21.  17.  16.  16.  14.  17.  17.  24.  14.  13.  13.  16.  12.
  15.  19.  14.  19.  13.  19.  20.  13.  25.  22.  18.  17.  17.  13.
  14.  19.  23.  22.  20.  18.  22.  36.  22.  71.  35.  29.  62.  85.
  81.  54. 126.  72.  60.  73. 104.  83.  62.  50.  42.  69.  45.  83.
 126.  57.  49.  36.]"
0.01,"[  9.  13.  72.  63.  37.  13.  12.  13.   9.   9.  11.  13.  10.  12.
  12.  10.  17.  12.  21.  34.  15.  53.  65. 120.  77. 131. 149.  42.
 185. 197.  45.  22.  12.  11.  11.   8.  10.   9.  10.  11.  12.   8.
  12.  12.  15.  21.  12.  12.  15.  16.  18.  18.  15.  21.  32.  17.
 107. 100.  23.  31.  80.  63.  49.  58.  68.  72.  35. 145.  57.  38.
  29.  49.  34.  33.  22.  43.  55.  46.  87.  89. 166.  72.  36.  74.
  67.  99. 105. 101. 137. 113. 120.  64.  58.  64.  77.  77.  69.  86.
  60.  97.  62.  66.  61.  62.  47.  67.  74. 137.  66.  81.  77.  70.
  78. 200. 200. 125. 200.  53.  18.  49.  57.  53.  59.  59.  52.  63.
 185. 141. 124. 116.  83. 153. 118.  89. 100. 100.  76.  72.  95. 119.
  57.  52.  61.  34.  53.  30.  21.  30.  31.  21.  37.  21.  24.  23.
  23.  16.  14.  18.  19.  19.  16.  21.  12.  19.  13.  12.  15.  19.
  20.  18.  20.  20.  17.  26.  30.  24.  27.  61. 200.  21.  16.  28.
  19.  19.  25.  28.  29.  77.  57. 192.  96.  66.  44.  80. 122.  43.
  61.  33.  32.  29.]"
0.05,"[144.  17.  17.  22.  19.  21.  33.  27. 137.  50.  29.  28.  27.  28.
  27.  26.  32.  67. 190.  13.  12.  16.  14.  26. 133.  31.  34.  32.
  30.  40.  34.  44.  50.  46.  55.  67.  81. 194.  61.  76.  95. 129.
  82.  80.  56.  41.  51.  48.  65.  84.  72.  56.  80.  77.  42.  29.
 116.  36.  30.  30.  40.  31.  34.  81.  16.  12.  15.  11.  12.  10.
  10.  13.  13.  10.  10.  12.  13.  11.  13.  16.  12.  11.  16.  17.
  24.  20.  20.  24.  36.  39.  57.  25. 174.  82.  54.  45.  82. 103.
 155. 200. 116. 200.  23.  22.  68.  64.  69.  70.  92. 113. 124.  34.
  73.  38.  71.  26.  59.  59.  76.  91.  96. 100.  94. 107. 117. 143.
 155. 145. 156. 200. 164. 200. 200. 150. 159.  94.  99.  96. 159.  14.
  14.  12.  17.  14.  13.  11.  15.  18.  18.  16.  11.  16.  12.  16.
  17.  12.  14.  13.  13.  22.  19.  16.  16.  23.  29.  18.  30.  20.
  16.  22.  21.  29.  38.  48.  71. 168. 200. 149. 200. 199. 200. 179.
 200. 200. 200. 121. 110.  92.  92.  97. 200. 137. 168. 194. 128. 197.
 160. 192. 200. 200.]"
0.05,"[ 15.  12.  17. 189.  62.  70.  64. 129.  15.  23.  16.  13.  10.  12.
  13.  10.  15.  21. 103. 136. 148.  67. 105.  99. 200. 200. 169.  86.
  91. 141. 103.  56. 152. 102.  77.  73.  52.  47.  36.  94.  89.  78.
  32.  21.  25.  44.  50.  21.  37.  33.  60.  97.  16.  16.  18.  18.
  11.  14.  14.  18.  20.  19.  28.  25.  23.  33.  27.  28.  31.  31.
  48. 103.  75.  59.  44.  56.  44.  75. 107.  66.  59.  53.  99.  99.
 102.  77. 152.  86.  53.  66.  92.  76.  71.  69.  60.  56. 129.  75.
  51.  72. 147.  65.  61. 110. 177.  86.  94. 140. 200.  50.  57.  57.
  58.  90.  59.  65.  64.  95.  42.  49.  85.  78.  83. 104.  41.  97.
  54.  60. 121.  40.  54.  33.  69.  57.  36.  48.  43.  42.  23.  21.
  21.  27.  16.  25.  35.  34.  27.  28.  22.  30.  24.  34.  26.  18.
  21.  26.  38.  15.  24.  26.  28.  47.  40.  21.  22.  28.  24.  29.
  21.  25.  60.  51.  56.  22.  34.  25.  30.  31.  28.  27.  36.  34.
  30.  33.  29.  36.  32.  40.  34.  39.  29.  33.  27.  44.  40.  40.
  30.  37.  40.  44.]"
0.05,"[133.  41.  42.  40.  90.  44. 200.   9.  10.   8.  11.   9.  10.   9.
   8.  10.  10.  10.  10.   9.   9.  10.  10.  12.  10.  11.  11.  10.
  11.  10.  11.  10.  10.  12.   9.  11.  11.  12.   9.  13.   9.  13.
  11.  11.  10.  10.  13.  10.  16.  11.  14.  12.  20.  20.  21.  24.
  33.  46.  84.  95.  51.  69.  53.  67.  83. 163. 157.  90.  67. 116.
  65.  80.  87. 108.  43.  50.  76.  67.  45.  46.  33.  21.  29.  20.
  21.  24.  20.  21.  13.  14.  12.  16.  13.  17.  16.  14.  16.  17.
  18.  13.  15.  25.  17.  19.  20.  23.  34.  49.  43.  79.  57.  62.
 167.  61.  46.  23.  18.  56.  51.  61.  57.  60.  58.  58.  62.  56.
  55. 200. 200. 200. 200. 200. 200. 200. 200.  36.  45.  32.  41.  45.
  62.  50.  62.  63.  36.  60.  63.  70.  48.  82.  40.  68.  44.  48.
  73.  62. 112.  42.  46.  46.  56.  56.  56.  56.  58. 105.  39.  43.
  35.  37.  66.  39.  52.  54.  78.  37.  74.  87.  85.  35.  41.  36.
  36.  33.  42.  46.  49.  48.  43.  36.  32.  43.  46.  42.  45.  30.
  33.  37.  43.  34.]"
0.05,"[ 16.  13.  24. 116.  79. 100.  78.  94. 104.  65.  17.  28.  19.  19.
  20.  21.  15.  17.  17.  13.  14.  14.  13.  14.  15.  12.  13.  10.
  11.  14.  15.  12.  12.  13.  19.  16.  18.  19.  18.  18.  21.  19.
  28.  20.  30.  26.  24.  28.  33.  35.  28.  37.  26.  33.  31.  40.
  36.  38.  40.  76.  80. 110.  93.  87. 115.  99. 145. 100. 118. 112.
 119.  59.  39.  46.  36.  31.  28.  30.  19.  18.  12.  14.  15.  20.
  34.  27.  95.  71.  54.  52. 200.  50. 200.  62.  80.  25.  36.  34.
  31.  31.  36.  47. 200.  57. 200.  90.  96. 181.  74.  84. 200. 200.
  20.  19.  18.  17.  18.  28.  54.  87. 141. 137. 196. 165. 182. 127.
 200. 200. 200. 200. 200.  89. 115.  80.  94.  63.  42.  28.  30.  29.
  17.  21.  21.  15.  18.  15.  13.  14.  13.  12.  17.  13.  14.  13.
  18.  19.  12.  17.  19.  19.  23.  14.  19.  19.  16.  26.  25.  19.
  40.  49.  18.  30.  27.  32.  44.  22.  49.  30.  54.  75.  51.  54.
 120. 101. 114. 103. 139. 200. 200. 168. 158. 200. 200. 200.  27.  25.
  22.  29.  29.  37.]"
